AssessmentYear,AssessmentCategory,RegionalUnitID,StationNumber,StationName,SampleDay,Parameter,DailyMean,Unit,Exceedance,Latitude,Longitude,ParentTable,DataSource
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Molybdenum,1.2,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Nickel,0.633,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Selenium,0.467,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Silver,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Thallium,0.2,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Vanadium,0.3,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,28/08/2012,Zinc,1.8,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,pH,8.137,-,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Chloride,29.8,MG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Hardness,110,MG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Aluminum,11.567,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Antimony,0.667,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Arsenic,0.9,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Boron,24.333,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Cadmium,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Chromium,0.467,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Copper,1.167,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Iron,23.333,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Lead,0.1,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Manganese,4.8,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Mercury,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Molybdenum,1.233,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Nickel,0.633,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Selenium,0.233,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Silver,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Thallium,0,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Vanadium,0.5,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO06,600011364,TORONTO INNER HARBOUR - 1976 PDGPS,09/11/2012,Zinc,1.633,UG/L,Does not exceed F/P guidelines,43.6316,-79.3699,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,pH,8.23,-,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Chloride,13,MG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Hardness,110,MG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Aluminum,27.9,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Antimony,0.4,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Arsenic,0.45,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Boron,16,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Cadmium,0,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Chromium,0.2,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Copper,0.9,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Iron,30,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Lead,0.1,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Manganese,1,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Mercury,0,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Molybdenum,0.7,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Nickel,0.65,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Selenium,0.15,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Silver,0,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Thallium,0,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Vanadium,0.35,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO02,600011702,12 MILE CREEK SEDIMENT SURVEY,15/04/2010,Zinc,0.95,UG/L,Does not exceed F/P guidelines,43.2194,-79.2517,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,pH,8.113,-,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Chloride,25.1,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Hardness,116.333,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Aluminum,9,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Cadmium,0.027,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Chromium,0.767,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Copper,1.167,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Iron,1.333,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Lead,-0.253,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Manganese,1.1,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Mercury,0,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Molybdenum,1.4,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Nickel,-0.067,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Vanadium,0.347,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,27/04/2006,Zinc,1.233,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,pH,8.4,-,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Chloride,22.233,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Hardness,117.667,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Aluminum,2,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Beryllium,-0.067,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Cadmium,-0.003,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Chromium,0.667,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Copper,1,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Iron,4,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Lead,0.02,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Manganese,0.567,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Mercury,0,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Molybdenum,1.3,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Nickel,0.567,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Vanadium,0.37,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,11/08/2006,Zinc,0.5,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,pH,8.227,-,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Chloride,24.533,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Hardness,120.667,MG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Aluminum,7.667,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Cadmium,0.013,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Chromium,1.133,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Copper,1.133,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Iron,6,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Lead,0.04,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Manganese,0.867,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Mercury,0,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Molybdenum,1.367,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Nickel,0.433,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Vanadium,0.37,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO05,600012047,HUMBER BAY,16/11/2006,Zinc,2.267,UG/L,Does not exceed F/P guidelines,43.6233,-79.4468,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
